sid,course_count,average_score
811200446,1,50.0000000000000000
811201962,2,69.0000000000000000
811202682,3,77.3333333333333333
811202776,5,81.2000000000000000
811204376,1,72.0000000000000000
811206838,5,72.8000000000000000
811206975,1,51.0000000000000000
811208750,4,62.0000000000000000
811209879,3,82.3333333333333333
811210448,3,77.3333333333333333
811211341,2,82.5000000000000000
811211972,4,77.2500000000000000
811212313,5,76.2000000000000000
811212997,5,74.8000000000000000
811216081,3,68.6666666666666667
811218027,5,84.6666666666666667
811218275,1,79.0000000000000000
811218346,5,71.0000000000000000
811219196,1,50.0000000000000000
811220433,4,57.0000000000000000
811221226,4,71.5000000000000000
811222193,5,64.6000000000000000
811222676,2,93.0000000000000000
811222937,1,62.0000000000000000
811222972,1,
811223818,2,78.5000000000000000
811224187,3,72.6666666666666667
811225027,4,83.2500000000000000
811225642,3,75.0000000000000000
811226500,4,77.2500000000000000
811226632,5,80.0000000000000000
811227576,4,84.5000000000000000
811227579,5,72.8000000000000000
811227873,3,80.0000000000000000
811230096,1,54.0000000000000000
811230405,5,74.0000000000000000
811230605,3,80.3333333333333333
811231649,3,74.0000000000000000
811231996,4,64.3333333333333333
811233855,3,55.6666666666666667
811234065,2,87.0000000000000000
811234196,1,77.0000000000000000
811234811,2,58.5000000000000000
811237063,3,74.0000000000000000
811237632,2,72.0000000000000000
811238971,3,61.5000000000000000
811239421,2,71.5000000000000000
811241023,1,94.0000000000000000
811243185,4,78.0000000000000000
811243555,4,87.0000000000000000
811245425,2,92.0000000000000000
811245441,1,63.0000000000000000
811245961,1,75.0000000000000000
811246294,3,75.6666666666666667
811246659,3,77.6666666666666667
811246683,2,86.5000000000000000
811246951,4,84.5000000000000000
811247633,2,80.0000000000000000
811247910,5,73.3333333333333333
811249060,2,80.0000000000000000
811251012,5,77.6666666666666667
811252605,2,71.0000000000000000
811255662,3,77.0000000000000000
811256800,2,63.5000000000000000
811257236,3,75.3333333333333333
811258812,4,81.7500000000000000
811258960,2,89.0000000000000000
811259443,2,84.5000000000000000
811259823,4,69.6666666666666667
811259843,2,71.0000000000000000
811261701,1,55.0000000000000000
811264223,1,70.0000000000000000
811265856,5,66.0000000000000000
811266466,1,53.0000000000000000
811266818,2,90.0000000000000000
811267713,5,73.6000000000000000
811268031,2,92.0000000000000000
811269080,1,80.0000000000000000
811269834,2,60.0000000000000000
811270417,3,59.0000000000000000
811270516,4,65.0000000000000000
811270679,5,73.6000000000000000
811271167,1,73.0000000000000000
811273648,4,73.0000000000000000
811274946,1,60.0000000000000000
811275917,3,81.0000000000000000
811275931,2,69.0000000000000000
811276961,2,93.5000000000000000
811279255,4,79.7500000000000000
811279266,3,69.3333333333333333
811280555,3,74.5000000000000000
811281208,1,99.0000000000000000
811281376,2,82.0000000000000000
811282182,4,69.2500000000000000
811282200,1,61.0000000000000000
811284458,1,69.0000000000000000
811285927,3,87.3333333333333333
811286904,1,63.0000000000000000
811287056,1,88.0000000000000000
811287282,1,54.0000000000000000
811287411,1,94.0000000000000000
811289484,2,89.0000000000000000
811289560,5,74.7500000000000000
811289564,2,60.5000000000000000
811289704,2,72.0000000000000000
811290620,5,74.2000000000000000
811291778,4,67.2500000000000000
811292243,1,96.0000000000000000
811294019,1,68.5000000000000000
811295016,2,68.5000000000000000
811296642,1,98.0000000000000000
811297109,5,72.0000000000000000
811297364,3,73.3333333333333333
811297729,4,81.2000000000000000
811297840,2,66.0000000000000000
811298929,2,52.0000000000000000
811301348,4,79.7500000000000000
811302030,2,67.5000000000000000
811303186,5,76.0000000000000000
811303437,3,70.6666666666666667
811305501,2,72.0000000000000000
811305961,3,60.5000000000000000
811308435,3,72.6666666666666667
811310746,4,76.0000000000000000
811310843,5,74.6000000000000000
811311188,2,72.5000000000000000
811311954,1,85.0000000000000000
811313905,4,78.6666666666666667
811314124,3,69.6666666666666667
811314873,3,80.0000000000000000
811315026,4,62.5000000000000000
811315950,1,
811316086,2,91.0000000000000000
811316973,5,74.0000000000000000
811317204,1,
811320682,4,73.7500000000000000
811322053,1,96.0000000000000000
811322824,3,85.0000000000000000
811323138,2,58.0000000000000000
811323551,5,68.4000000000000000
811324115,1,51.0000000000000000
811325157,4,73.5000000000000000
811326015,5,90.6000000000000000
811326793,4,78.5000000000000000
811326924,5,78.0000000000000000
811327273,5,74.7500000000000000
811328958,3,70.0000000000000000
811329821,3,69.3333333333333333
811334548,3,86.3333333333333333
811340042,1,76.0000000000000000
811341465,4,76.2500000000000000
811341804,5,65.2500000000000000
811341812,2,69.0000000000000000
811343193,2,85.0000000000000000
811344563,1,70.0000000000000000
811344818,3,57.0000000000000000
811346196,2,61.0000000000000000
811346875,4,78.0000000000000000
811348853,4,86.3333333333333333
811349851,4,85.0000000000000000
811349880,4,67.0000000000000000
811351794,1,95.0000000000000000
811351914,3,88.5000000000000000
811353704,5,62.7500000000000000
811355471,3,94.0000000000000000
811355824,4,72.0000000000000000
811357417,2,90.0000000000000000
811358112,1,54.0000000000000000
811358254,5,76.0000000000000000
811358767,5,71.2000000000000000
811359340,1,88.0000000000000000
811359769,2,74.6666666666666667
811360580,3,62.3333333333333333
811361177,1,54.0000000000000000
811363181,3,83.6666666666666667
811363631,2,70.6666666666666667
811363872,3,84.3333333333333333
811364991,1,89.0000000000000000
811365510,2,69.5000000000000000
811366255,3,78.6666666666666667
811368390,2,97.5000000000000000
811369613,1,88.0000000000000000
811370717,3,76.6666666666666667
811372735,4,82.2500000000000000
811373129,4,85.7500000000000000
811373425,1,96.0000000000000000
811373481,3,72.0000000000000000
811374524,5,75.2000000000000000
811374833,5,73.0000000000000000
811375397,3,77.5000000000000000
811375433,3,81.5000000000000000
811375636,5,85.0000000000000000
811376042,3,82.6666666666666667
811378467,4,79.5000000000000000
811379936,3,84.6666666666666667
811380348,3,56.3333333333333333
811381835,3,87.2500000000000000
811383241,3,79.0000000000000000
811383679,2,53.0000000000000000
811384725,5,70.0000000000000000
811385528,3,75.0000000000000000
811387696,1,66.0000000000000000
811387824,5,69.5000000000000000
811392200,5,84.2000000000000000
811393255,5,63.4000000000000000
811395027,3,77.0000000000000000
811395034,5,85.3333333333333333
811395339,3,61.6666666666666667
811396260,1,90.0000000000000000
811399338,1,96.0000000000000000
811400342,5,79.0000000000000000
811401648,4,81.2500000000000000
811403516,5,90.4000000000000000
811403547,4,61.2500000000000000
811404075,5,74.0000000000000000
811404274,3,73.0000000000000000
811406204,3,82.5000000000000000
811406687,3,84.6666666666666667
811407458,5,71.5000000000000000
811407664,3,60.0000000000000000
811408279,1,76.0000000000000000
811408508,2,75.0000000000000000
811411099,3,83.0000000000000000
811411979,3,60.0000000000000000
811412540,4,77.0000000000000000
811412692,1,55.0000000000000000
811416051,1,84.0000000000000000
811417459,5,69.2000000000000000
811417481,1,54.0000000000000000
811420350,2,96.0000000000000000
811420782,4,81.2500000000000000
811421178,3,81.6666666666666667
811422992,4,68.2500000000000000
811423362,5,74.8000000000000000
811424428,1,70.0000000000000000
811428085,4,84.4000000000000000
811431038,5,77.2000000000000000
811432108,5,81.2000000000000000
811433235,1,82.0000000000000000
811434172,3,71.0000000000000000
811434777,4,68.5000000000000000
811436840,1,97.0000000000000000
811436948,3,74.3333333333333333
811437194,3,67.0000000000000000
811437660,4,86.0000000000000000
811438340,1,86.0000000000000000
811438651,2,73.5000000000000000
811440030,1,89.0000000000000000
811442406,4,83.0000000000000000
811442708,2,84.0000000000000000
811443811,3,73.6666666666666667
811443818,2,52.0000000000000000
811445787,4,66.5000000000000000
811447571,4,77.4000000000000000
811447973,5,66.0000000000000000
811452071,1,90.0000000000000000
811454758,5,74.0000000000000000
811455091,1,88.5000000000000000
811456481,2,79.5000000000000000
811457911,4,73.8000000000000000
811460497,1,81.0000000000000000
811461401,1,51.0000000000000000
811463095,3,78.7500000000000000
811463324,2,85.5000000000000000
811463897,3,67.6666666666666667
811464353,2,66.0000000000000000
811465412,3,72.0000000000000000
811465748,2,92.5000000000000000
811466731,1,98.0000000000000000
811466846,2,75.5000000000000000
811468565,3,64.3333333333333333
811469207,4,86.3333333333333333
811469279,5,72.5000000000000000
811469819,4,65.6666666666666667
811472969,3,76.0000000000000000
811474416,5,77.2500000000000000
811475138,3,68.3333333333333333
811475201,3,65.6666666666666667
811477165,5,85.2000000000000000
811477596,3,69.5000000000000000
811478103,2,93.5000000000000000
811478522,1,68.0000000000000000
811480115,2,66.5000000000000000
811480265,3,71.6666666666666667
811480447,4,77.0000000000000000
811481870,5,79.4000000000000000
811481946,1,77.0000000000000000
811482472,3,65.0000000000000000
811484599,1,53.0000000000000000
811485691,2,79.5000000000000000
811487898,1,97.0000000000000000
811487909,4,83.2500000000000000
811488041,4,91.0000000000000000
811488947,3,88.3333333333333333
811489941,1,
811489998,4,80.8000000000000000
811490152,2,80.5000000000000000
811490863,4,73.2500000000000000
811491112,2,94.5000000000000000
811491233,3,74.6666666666666667
811491500,4,66.5000000000000000
811493733,2,88.5000000000000000
811494076,4,74.2500000000000000
811495141,4,80.0000000000000000
811496131,1,92.0000000000000000
811496792,1,72.0000000000000000
811497262,4,73.3333333333333333
811499602,4,82.0000000000000000
811500239,4,62.3333333333333333
811500877,5,63.4000000000000000
811501796,5,80.8000000000000000
811502528,5,79.0000000000000000
811503220,2,70.5000000000000000
811503788,4,72.8000000000000000
811503956,2,86.0000000000000000
811505009,4,80.2000000000000000
811505424,5,79.2000000000000000
811505623,4,75.2500000000000000
811512082,3,68.3333333333333333
811513409,5,69.4000000000000000
811513463,1,94.0000000000000000
811514946,3,89.3333333333333333
811516220,1,89.0000000000000000
811516395,1,75.0000000000000000
811517173,5,70.0000000000000000
811518240,3,78.0000000000000000
811518892,4,81.2500000000000000
811519790,5,69.5000000000000000
811523194,1,50.0000000000000000
811523667,3,81.5000000000000000
811523796,4,77.2500000000000000
811524815,4,77.8000000000000000
811524850,4,77.0000000000000000
811525241,4,68.0000000000000000
811525874,5,85.0000000000000000
811526802,3,70.0000000000000000
811527635,4,85.7500000000000000
811529190,1,98.0000000000000000
811529306,4,84.3333333333333333
811531029,3,59.5000000000000000
811532550,4,74.7500000000000000
811532700,1,61.0000000000000000
811534486,3,90.6666666666666667
811535893,3,69.6666666666666667
811538060,4,70.3333333333333333
811538383,3,79.6666666666666667
811540433,3,84.6666666666666667
811540663,4,64.7500000000000000
811542848,3,69.0000000000000000
811543499,2,91.5000000000000000
811543799,3,70.0000000000000000
811544576,5,67.8000000000000000
811545239,2,81.5000000000000000
811545706,1,92.0000000000000000
811545878,3,74.6666666666666667
811547322,1,80.0000000000000000
811547489,1,93.0000000000000000
811548837,4,74.2500000000000000
811548869,5,78.0000000000000000
811550313,2,80.5000000000000000
811550896,2,77.0000000000000000
811550973,3,88.3333333333333333
811552881,3,75.2500000000000000
811553297,1,91.0000000000000000
811553850,2,96.5000000000000000
811554342,2,88.0000000000000000
811556555,2,85.5000000000000000
811556693,4,75.5000000000000000
811557669,5,82.2000000000000000
811557849,2,62.5000000000000000
811559251,5,82.7500000000000000
811560118,4,77.5000000000000000
811561379,3,69.3333333333333333
811563427,3,78.3333333333333333
811563655,2,63.0000000000000000
811564001,3,85.6666666666666667
811565073,3,80.3333333333333333
811566926,5,88.8000000000000000
811567827,3,63.0000000000000000
811567975,3,79.4000000000000000
811568676,2,65.0000000000000000
811570075,3,86.0000000000000000
811570476,4,66.0000000000000000
811571615,3,85.2500000000000000
811573881,5,68.8000000000000000
811576808,2,74.5000000000000000
811579029,5,75.8000000000000000
811579477,2,80.0000000000000000
811580061,1,88.0000000000000000
811580534,5,72.8000000000000000
811582190,1,55.0000000000000000
811582848,1,52.0000000000000000
811588794,2,68.0000000000000000
811589232,5,80.2000000000000000
811590532,4,81.5000000000000000
811590854,5,76.2000000000000000
811591914,1,92.0000000000000000
811591986,3,71.3333333333333333
811593335,3,70.0000000000000000
811593552,3,66.6666666666666667
811595277,1,89.0000000000000000
811596985,2,66.0000000000000000
811598641,4,87.0000000000000000
811598978,4,79.2500000000000000
811599630,5,85.4000000000000000
811600176,2,83.5000000000000000
811600604,5,76.6000000000000000
811601763,3,74.3333333333333333
811602025,1,70.0000000000000000
811602553,4,84.6666666666666667
811604816,2,70.3333333333333333
811605044,5,78.2000000000000000
811606127,5,80.2000000000000000
811607596,1,89.0000000000000000
811610258,2,66.5000000000000000
811610843,4,80.6000000000000000
811610921,3,79.5000000000000000
811611971,1,
811612288,2,82.0000000000000000
811613406,5,79.0000000000000000
811613695,3,85.0000000000000000
811615578,4,71.5000000000000000
811616494,1,87.0000000000000000
811616757,1,80.0000000000000000
811621590,3,
811621725,2,71.0000000000000000
811622115,4,71.2500000000000000
811622472,2,84.5000000000000000
811623194,4,83.0000000000000000
811623643,2,68.5000000000000000
811626507,5,67.2500000000000000
811627833,3,69.5000000000000000
811628191,4,71.5000000000000000
811630614,4,75.2500000000000000
811630742,4,70.5000000000000000
811632378,3,76.0000000000000000
811633365,3,83.3333333333333333
811634610,3,74.3333333333333333
811635270,3,74.0000000000000000
811635361,1,53.0000000000000000
811635371,2,65.5000000000000000
811635496,4,69.2500000000000000
811637077,2,83.5000000000000000
811637268,4,68.6666666666666667
811639439,4,72.5000000000000000
811639629,2,67.5000000000000000
811640235,4,73.0000000000000000
811641762,2,69.0000000000000000
811642498,1,94.0000000000000000
811642844,4,79.2500000000000000
811643195,3,87.5000000000000000
811643514,4,89.0000000000000000
811644389,5,70.0000000000000000
811645402,4,79.4000000000000000
811648549,2,92.0000000000000000
811651458,5,76.2500000000000000
811653237,1,97.0000000000000000
811653274,4,78.0000000000000000
811654211,4,83.0000000000000000
811654966,2,86.5000000000000000
811656358,2,68.0000000000000000
811657020,4,71.0000000000000000
811657332,4,72.4000000000000000
811657709,3,82.0000000000000000
811659833,3,80.5000000000000000
811660295,1,63.0000000000000000
811660850,2,95.0000000000000000
811663042,2,83.5000000000000000
811664590,3,76.3333333333333333
811666929,4,84.0000000000000000
811667738,4,80.6666666666666667
811668015,3,64.3333333333333333
811668016,1,76.0000000000000000
811669671,3,71.0000000000000000
811670092,3,87.2500000000000000
811670417,5,76.4000000000000000
811672292,2,88.0000000000000000
811672809,4,88.5000000000000000
811674061,3,80.6666666666666667
811675047,5,77.8000000000000000
811676441,2,60.5000000000000000
811676892,2,58.5000000000000000
811677628,4,81.0000000000000000
811677806,3,69.0000000000000000
811680342,3,65.0000000000000000
811680459,2,71.0000000000000000
811681741,3,71.6666666666666667
811681939,4,72.6666666666666667
811683558,2,63.0000000000000000
811683643,1,71.0000000000000000
811683953,1,84.0000000000000000
811685464,2,62.5000000000000000
811685665,2,76.6666666666666667
811685885,2,89.0000000000000000
811687721,3,81.3333333333333333
811688043,3,81.5000000000000000
811690577,3,73.0000000000000000
811690674,5,93.7500000000000000
811691506,3,83.0000000000000000
811691567,3,65.6666666666666667
811692721,3,64.6666666666666667
811692866,3,78.0000000000000000
811692966,1,65.0000000000000000
811693209,2,94.0000000000000000
811693368,4,67.5000000000000000
811696434,2,78.5000000000000000
811696752,5,75.5000000000000000
811697432,3,75.6666666666666667
811698393,1,86.5000000000000000
811698644,4,81.2500000000000000
811699283,4,92.3333333333333333
811699906,4,70.3333333333333333
811700432,5,82.7500000000000000
811701096,2,69.0000000000000000
811701127,2,76.5000000000000000
811701656,3,87.7500000000000000
811702171,3,81.0000000000000000
811702814,5,75.2000000000000000
811703909,3,83.3333333333333333
811704105,3,81.3333333333333333
811704780,5,77.0000000000000000
811704909,1,64.0000000000000000
811705964,1,62.0000000000000000
811706813,4,81.3333333333333333
811707142,1,86.0000000000000000
811707424,1,93.0000000000000000
811708069,4,83.0000000000000000
811708232,4,72.5000000000000000
811708946,5,67.5000000000000000
811710098,1,86.0000000000000000
811710576,3,59.3333333333333333
811711156,1,61.0000000000000000
811712888,3,80.5000000000000000
811715932,2,75.0000000000000000
811716708,4,72.3333333333333333
811716883,1,78.0000000000000000
811716935,4,95.0000000000000000
811721279,4,63.5000000000000000
811721629,2,91.5000000000000000
811722309,2,86.5000000000000000
811722653,1,
811722793,2,70.5000000000000000
811723240,3,76.0000000000000000
811724951,5,76.4000000000000000
811725327,3,74.6666666666666667
811725672,2,67.0000000000000000
811726742,5,77.7500000000000000
811728571,4,82.2500000000000000
811729681,4,68.5000000000000000
811730303,5,81.4000000000000000
811732035,5,77.6000000000000000
811732741,5,77.0000000000000000
811733191,1,84.0000000000000000
811733478,3,78.0000000000000000
811733809,2,88.0000000000000000
811733871,1,76.0000000000000000
811734688,4,75.0000000000000000
811735399,3,71.6666666666666667
811738302,1,90.0000000000000000
811740946,4,75.0000000000000000
811742937,3,71.3333333333333333
811743756,5,83.6000000000000000
811744872,3,88.5000000000000000
811744991,3,89.5000000000000000
811745180,2,65.5000000000000000
811746592,5,71.6000000000000000
811746915,2,66.5000000000000000
811747297,2,74.0000000000000000
811747413,4,68.7500000000000000
811748638,4,70.0000000000000000
811749823,2,83.0000000000000000
811750601,2,65.0000000000000000
811751673,1,99.0000000000000000
811751775,4,65.7500000000000000
811752214,3,77.0000000000000000
811755069,1,67.0000000000000000
811756227,2,65.0000000000000000
811758298,3,73.6666666666666667
811762519,5,68.6000000000000000
811762789,5,68.2000000000000000
811762831,1,90.0000000000000000
811766529,2,92.5000000000000000
811768562,1,87.0000000000000000
811768753,5,81.4000000000000000
811770591,3,77.6666666666666667
811770673,2,77.0000000000000000
811770905,4,79.2500000000000000
811771010,1,92.0000000000000000
811771045,4,73.7500000000000000
811772074,4,88.0000000000000000
811772109,4,78.0000000000000000
811773176,2,73.5000000000000000
811773206,3,61.0000000000000000
811773984,4,72.5000000000000000
811774026,3,81.3333333333333333
811774329,2,83.0000000000000000
811777122,2,74.5000000000000000
811778244,1,65.0000000000000000
811778386,2,97.0000000000000000
811779518,2,79.5000000000000000
811781165,2,83.0000000000000000
811782140,5,76.2000000000000000
811783142,4,55.5000000000000000
811783284,3,76.3333333333333333
811783634,5,78.6000000000000000
811784450,2,71.0000000000000000
811785592,3,74.3333333333333333
811787350,4,84.7500000000000000
811788762,3,82.3333333333333333
811789216,3,84.6666666666666667
811789733,5,78.5000000000000000
811790292,3,72.5000000000000000
811791882,1,90.0000000000000000
811793342,4,88.7500000000000000
811794003,3,90.5000000000000000
811796487,4,79.3333333333333333
811796818,3,83.0000000000000000
811798005,3,75.7500000000000000
811798221,5,74.2000000000000000
811799221,1,
811799427,5,75.8000000000000000
811799773,4,84.0000000000000000
811800550,1,61.0000000000000000
811801084,1,99.0000000000000000
811803595,4,73.2500000000000000
811803615,3,81.0000000000000000
811804051,1,76.0000000000000000
811804980,1,93.0000000000000000
811806084,4,83.0000000000000000
811806444,5,82.2500000000000000
811807242,3,81.0000000000000000
811808573,2,85.0000000000000000
811809700,4,81.0000000000000000
811809897,3,67.6666666666666667
811811383,2,71.5000000000000000
811811493,4,69.0000000000000000
811811588,1,85.0000000000000000
811812383,3,69.0000000000000000
811814879,4,71.2500000000000000
811815054,2,63.0000000000000000
811815684,4,67.5000000000000000
811819141,3,87.5000000000000000
811821381,1,98.0000000000000000
811821773,3,87.0000000000000000
811824647,4,68.0000000000000000
811824890,4,62.0000000000000000
811825135,3,73.6666666666666667
811825825,4,71.7500000000000000
811826198,2,64.5000000000000000
811827485,1,67.0000000000000000
811828249,1,79.0000000000000000
811828596,4,78.2500000000000000
811829573,5,75.6000000000000000
811830035,3,91.0000000000000000
811831055,2,78.0000000000000000
811831736,2,83.5000000000000000
811834146,4,77.5000000000000000
811834591,5,75.6000000000000000
811834726,1,89.0000000000000000
811835182,4,80.6000000000000000
811835733,3,74.0000000000000000
811838100,1,84.0000000000000000
811838985,4,77.0000000000000000
811839465,4,74.0000000000000000
811840454,2,87.5000000000000000
811841210,1,80.0000000000000000
811841650,1,73.5000000000000000
811841686,1,91.0000000000000000
811841739,2,83.0000000000000000
811842111,5,63.4000000000000000
811842823,5,68.6000000000000000
811844354,4,80.4000000000000000
811844703,1,52.0000000000000000
811845667,3,68.5000000000000000
811847540,5,83.0000000000000000
811847659,4,71.7500000000000000
811848471,1,69.0000000000000000
811848486,2,77.5000000000000000
811849179,4,77.6666666666666667
811849778,1,61.0000000000000000
811850298,3,81.6666666666666667
811850527,5,79.0000000000000000
811850926,5,79.7500000000000000
811851610,4,77.2500000000000000
811852331,2,51.5000000000000000
811852496,4,67.5000000000000000
811852944,2,75.0000000000000000
811854324,5,72.4000000000000000
811854709,4,78.2500000000000000
811855484,2,54.0000000000000000
811857442,1,64.0000000000000000
811857852,4,60.5000000000000000
811859637,4,67.8000000000000000
811860570,4,66.2500000000000000
811861200,4,79.0000000000000000
811864731,2,64.5000000000000000
811865900,1,
811866097,4,66.0000000000000000
811868047,2,81.5000000000000000
811868117,5,78.5000000000000000
811869975,3,61.5000000000000000
811872226,3,74.7500000000000000
811872784,5,81.0000000000000000
811874603,2,67.5000000000000000
811875256,5,82.0000000000000000
811875315,2,74.5000000000000000
811875729,2,82.5000000000000000
811878369,1,52.0000000000000000
811878569,1,63.0000000000000000
811878804,2,52.0000000000000000
811882933,4,87.5000000000000000
811883767,3,67.0000000000000000
811884377,5,78.4000000000000000
811884833,4,82.7500000000000000
811886918,3,71.5000000000000000
811887984,1,99.0000000000000000
811888318,2,63.0000000000000000
811888655,1,74.0000000000000000
811889073,4,72.7500000000000000
811889556,4,86.5000000000000000
811889763,3,79.5000000000000000
811889943,3,71.0000000000000000
811892021,1,60.0000000000000000
811893123,4,72.3333333333333333
811893392,1,
811894853,2,81.5000000000000000
811895860,1,78.0000000000000000
811902819,4,75.5000000000000000
811904051,2,92.5000000000000000
811904214,5,72.0000000000000000
811906272,2,67.5000000000000000
811909394,1,68.0000000000000000
811911125,2,86.0000000000000000
811911611,3,81.6666666666666667
811912393,3,55.6666666666666667
811912676,3,76.3333333333333333
811914361,3,85.3333333333333333
811915424,4,67.0000000000000000
811915952,2,87.5000000000000000
811917832,4,81.2500000000000000
811918002,5,77.6000000000000000
811918388,2,73.5000000000000000
811921009,2,75.5000000000000000
811922050,3,54.5000000000000000
811922125,2,74.0000000000000000
811923030,2,80.0000000000000000
811924050,2,75.5000000000000000
811928320,2,73.5000000000000000
811929121,2,84.0000000000000000
811931361,2,75.0000000000000000
811932866,1,84.0000000000000000
811932895,1,97.0000000000000000
811934488,3,76.6666666666666667
811938318,2,79.0000000000000000
811938567,3,79.5000000000000000
811939335,3,83.0000000000000000
811940380,2,73.0000000000000000
811940827,3,65.3333333333333333
811942001,2,94.0000000000000000
811942496,1,75.0000000000000000
811942669,4,60.3333333333333333
811942855,2,70.6666666666666667
811944043,2,70.0000000000000000
811945186,4,61.5000000000000000
811945545,4,88.5000000000000000
811945929,4,77.3333333333333333
811946299,1,51.0000000000000000
811946951,3,72.0000000000000000
811950663,4,82.7500000000000000
811950706,2,57.0000000000000000
811951879,3,82.0000000000000000
811952167,5,78.4000000000000000
811954427,5,73.6000000000000000
811954460,5,77.2000000000000000
811955113,5,79.2000000000000000
811959626,3,81.3333333333333333
811961123,5,83.2500000000000000
811961261,4,78.0000000000000000
811963154,2,74.5000000000000000
811963554,3,58.3333333333333333
811963680,1,93.0000000000000000
811964488,2,89.0000000000000000
811964601,2,73.0000000000000000
811964960,5,72.0000000000000000
811965088,4,84.7500000000000000
811966198,1,87.0000000000000000
811966567,4,67.0000000000000000
811966687,1,73.0000000000000000
811967156,3,72.7500000000000000
811969510,4,67.0000000000000000
811971100,1,71.0000000000000000
811971886,4,86.2500000000000000
811972520,1,55.0000000000000000
811973008,3,63.5000000000000000
811974100,4,69.5000000000000000
811974199,4,70.0000000000000000
811974924,1,70.0000000000000000
811975141,2,77.0000000000000000
811977811,3,82.6666666666666667
811978356,4,77.0000000000000000
811978534,2,68.5000000000000000
811979648,1,93.0000000000000000
811980131,5,73.2000000000000000
811980361,2,85.0000000000000000
811981264,1,97.0000000000000000
811986145,5,72.0000000000000000
811986412,4,76.2500000000000000
811987560,4,72.2500000000000000
811988384,2,60.5000000000000000
811989285,2,50.5000000000000000
811990401,3,78.6666666666666667
811990764,4,63.5000000000000000
811996234,2,87.0000000000000000
811998431,5,73.0000000000000000
811999045,1,60.0000000000000000
811999969,2,73.5000000000000000
812001386,2,90.0000000000000000
812002199,5,64.4000000000000000
812002753,2,85.5000000000000000
812003900,3,84.6666666666666667
812005116,5,70.8000000000000000
812005846,1,71.0000000000000000
812006874,4,86.7500000000000000
812007902,1,80.0000000000000000
812008495,2,63.0000000000000000
812010263,4,82.7500000000000000
812010345,1,
812011079,5,81.0000000000000000
812011987,1,90.0000000000000000
812012606,4,56.5000000000000000
812012620,2,76.5000000000000000
812013279,2,71.5000000000000000
812013952,2,67.0000000000000000
812016059,5,71.2000000000000000
812016110,4,83.5000000000000000
812016905,2,81.5000000000000000
812017317,5,78.0000000000000000
812020342,4,70.7500000000000000
812022567,3,90.0000000000000000
812023794,2,55.0000000000000000
812023841,4,83.5000000000000000
812024231,5,75.2500000000000000
812024246,2,71.5000000000000000
812024527,2,83.0000000000000000
812024728,2,75.0000000000000000
812025007,5,81.0000000000000000
812025369,4,67.3333333333333333
812026197,2,64.5000000000000000
812028057,3,94.3333333333333333
812028141,3,70.2500000000000000
812028742,1,72.0000000000000000
812029821,1,73.0000000000000000
812030030,1,70.0000000000000000
812032758,3,67.0000000000000000
812033445,2,68.5000000000000000
812034100,1,92.0000000000000000
812037807,5,79.6000000000000000
812037988,4,84.6000000000000000
812038611,1,92.0000000000000000
812040478,4,72.7500000000000000
812040767,5,74.6000000000000000
812041585,3,78.5000000000000000
812041655,4,63.0000000000000000
812042723,1,50.0000000000000000
812045552,3,74.3333333333333333
812046134,5,82.0000000000000000
812046892,3,75.0000000000000000
812048381,2,67.5000000000000000
812049442,3,69.5000000000000000
812049507,4,74.2500000000000000
812049522,3,62.0000000000000000
812050334,5,71.4000000000000000
812050383,1,
812050640,1,79.0000000000000000
812052674,1,60.0000000000000000
812053608,5,76.8000000000000000
812053964,1,86.0000000000000000
812054134,1,
812054296,4,67.5000000000000000
812056060,1,96.0000000000000000
812058376,3,79.6666666666666667
812058604,2,83.0000000000000000
812058791,4,76.0000000000000000
812060223,1,65.0000000000000000
812060284,3,70.0000000000000000
812063113,1,80.0000000000000000
812063183,3,93.5000000000000000
812063204,2,53.0000000000000000
812063400,2,70.0000000000000000
812063876,2,80.5000000000000000
812064084,1,85.0000000000000000
812065221,3,72.0000000000000000
812066116,1,87.0000000000000000
812066615,2,70.0000000000000000
812068139,1,93.0000000000000000
812068209,5,67.2000000000000000
812068360,3,76.3333333333333333
812072411,1,77.0000000000000000
812074043,1,87.0000000000000000
812074158,3,69.3333333333333333
812078134,5,84.8000000000000000
812078421,4,74.0000000000000000
812081873,5,78.0000000000000000
812081966,5,75.0000000000000000
812082445,4,78.6666666666666667
812083887,2,66.0000000000000000
812084416,1,79.0000000000000000
812084983,1,70.0000000000000000
812085107,5,75.2000000000000000
812085894,2,75.5000000000000000
812086436,5,74.5000000000000000
812087002,5,79.8000000000000000
812087344,3,69.7500000000000000
812087699,3,78.0000000000000000
812088950,4,84.0000000000000000
812089082,2,72.5000000000000000
812089301,3,62.0000000000000000
812089310,3,69.0000000000000000
812089324,3,76.5000000000000000
812091262,3,73.0000000000000000
812092073,5,69.8000000000000000
812092115,3,71.4000000000000000
812094477,5,65.8000000000000000
812095040,4,86.5000000000000000
812095524,5,79.5000000000000000
812096817,5,72.4000000000000000
812096960,3,67.6666666666666667
812097222,5,70.5000000000000000
812097529,5,74.2000000000000000
812098605,2,82.0000000000000000
812098973,1,73.0000000000000000
812099149,4,81.2500000000000000
812100269,1,90.0000000000000000
812100406,2,71.0000000000000000
812101815,1,92.0000000000000000
812104882,5,71.6000000000000000
812106885,2,67.0000000000000000
812107227,5,80.2000000000000000
812108022,3,62.0000000000000000
